,Trait,study,mgid,Designations,predicted.value,std.error,Reliability
795,GYKGPHA,IRRIHQ_2018WS,300167153,IR103294-B-B-B-B-7,4206.881216,426.0747626,0.785961861
796,GYKGPHA,IRRIHQ_2018WS,300159918,IR15L1505,3832.964306,329.637985,0.871767937
797,GYKGPHA,IRRIHQ_2018WS,3946146,IR14L159,4034.938196,435.0816486,0.776588386
798,GYKGPHA,IRRIHQ_2018WS,2652391,IR83381-B-B-137-3,4394.843834,422.7884741,0.786080863
799,GYKGPHA,IRRIHQ_2018WS,144974,IR54447-3B-10-2,3539.013162,431.9174539,0.769657609
800,GYKGPHA,IRRIHQ_2018WS,300437362,IR16F1045,3521.310404,415.9773341,0.797475585
801,GYKGPHA,IRRIHQ_2018WS,300589943,IR108043-B-B-B-6-B-B,3860.462352,418.6716069,0.794817365
802,GYKGPHA,IRRIHQ_2018WS,1320705,IR80312-6-B-3-2-B,4428.810134,404.1490637,0.809155522
803,GYKGPHA,IRRIHQ_2018WS,4609098,IR122310:7-2-2,4099.709572,425.6062601,0.786652733
804,GYKGPHA,IRRIHQ_2018WS,300100230,IR103784-B-B-1-2,4651.75787,414.2683755,0.798219124
805,GYKGPHA,IRRIHQ_2018WS,2697797,IR10N230,4492.908815,428.2098268,0.785347341
806,GYKGPHA,IRRIHQ_2018WS,3041042,IR86385-84-1-1-B,2957.253966,373.3258527,0.835682476
807,GYKGPHA,IRRIHQ_2018WS,300045463,IR15L1419,4216.247947,431.3906711,0.780283204
808,GYKGPHA,IRRIHQ_2018WS,4278014,IR14L586,4466.25662,426.5395881,0.785467933
809,GYKGPHA,IRRIHQ_2018WS,300223848,IR16L1411,3673.00991,416.4638669,0.795298604
810,GYKGPHA,IRRIHQ_2018WS,300589957,IR108028-B-B-B-4-B-B,3291.714838,361.2618748,0.847448045
811,GYKGPHA,IRRIHQ_2018WS,3523215,IR12N249,4505.72239,431.7357561,0.781762574
812,GYKGPHA,IRRIHQ_2018WS,2472088,IR09A220,4419.319314,421.7704085,0.790568265
813,GYKGPHA,IRRIHQ_2018WS,1158937,CIHERANG,2972.809023,357.1345612,0.848289807
814,GYKGPHA,IRRIHQ_2018WS,300718527,IR117820-B-46-3-1-4,4265.921537,405.736204,0.807907875
815,GYKGPHA,IRRIHQ_2018WS,300099955,IR103399-B-B-2-3,4177.40674,425.9497616,0.787046185
816,GYKGPHA,IRRIHQ_2018WS,3946140,IR14L156,4303.669704,434.1723393,0.777579959
817,GYKGPHA,IRRIHQ_2018WS,3592657,IR13N152,4845.019841,430.7729756,0.781024174
818,GYKGPHA,IRRIHQ_2018WS,300719368,IR117826-B-6-1-1-3,3873.732663,336.52006,0.867854027
819,GYKGPHA,IRRIHQ_2018WS,4395286,IR15A1103,4190.594889,397.6106574,0.805551483
820,GYKGPHA,IRRIHQ_2018WS,3426240,IR12A229,4035.726494,426.0357625,0.785704095
821,GYKGPHA,IRRIHQ_2018WS,300589926,IR108038-B-B-B-2-B-B,4541.662786,425.4084429,0.788258029
822,GYKGPHA,IRRIHQ_2018WS,1384968,IR05N359,3769.517502,427.8804346,0.780815959
823,GYKGPHA,IRRIHQ_2018WS,300099877,IR103387-B-B-3-3,5269.691705,413.5529697,0.798508056
824,GYKGPHA,IRRIHQ_2018WS,3425772,IR12N165,3105.883669,427.4052247,0.784324202
825,GYKGPHA,IRRIHQ_2018WS,300719317,IR118174-B-1-1-1-2,4229.951281,424.5953238,0.787220608
826,GYKGPHA,IRRIHQ_2018WS,3425965,IR12A329,5676.004947,411.8194584,0.800147761
827,GYKGPHA,IRRIHQ_2018WS,2147653,IR81023-B-116-1-2,4175.485209,421.8826656,0.786571611
828,GYKGPHA,IRRIHQ_2018WS,2158489,IR79971-B-191-B-B,3147.420709,405.5001317,0.802733827
829,GYKGPHA,IRRIHQ_2018WS,63333,IR68,3742.587692,427.8639435,0.781469861
830,GYKGPHA,IRRIHQ_2018WS,3158718,IR11N313,4320.758573,434.1921276,0.777516814
831,GYKGPHA,IRRIHQ_2018WS,300134004,IR15T1469,3281.062951,429.3568965,0.782532872
832,GYKGPHA,IRRIHQ_2018WS,4275035,IR14L331,4816.110474,399.7130814,0.811651813
833,GYKGPHA,IRRIHQ_2018WS,4229118,IR14A185,3958.1841,408.4619713,0.802745836
834,GYKGPHA,IRRIHQ_2018WS,1401800,IR05N341,3654.049075,423.4022396,0.788764348
835,GYKGPHA,IRRIHQ_2018WS,2652472,IR83388-B-B-108-3,3722.907806,400.6011682,0.807692468
836,GYKGPHA,IRRIHQ_2018WS,2451001,IR09N516,4590.976381,413.0761528,0.799311769
837,GYKGPHA,IRRIHQ_2018WS,4688573,PR37464-31-3-2-2-2-3-1-B-5-1-1,4093.781466,432.0836743,0.78296784
838,GYKGPHA,IRRIHQ_2018WS,2524949,IR09A130,3939.894251,393.4925427,0.81834448
839,GYKGPHA,IRRIHQ_2018WS,4510786,PR37541-43-3-2-2-2-1-2-3-B-3-1-1,3383.2984,427.327801,0.787745137
840,GYKGPHA,IRRIHQ_2018WS,4443835,IR15L1008,4626.389742,424.6239941,0.787675136
841,GYKGPHA,IRRIHQ_2018WS,3272808,IR12N135,4058.708727,434.0373984,0.77757886
842,GYKGPHA,IRRIHQ_2018WS,4194537,IR14F707,4563.710505,349.3549586,0.850700703
843,GYKGPHA,IRRIHQ_2018WS,300224366,IR16L1478,3924.247398,426.4579096,0.785402188
844,GYKGPHA,IRRIHQ_2018WS,300589964,IR108044-B-B-B-3-B-B,4532.138735,426.1194918,0.787377223
845,GYKGPHA,IRRIHQ_2018WS,4275086,IR14L345,4895.16033,397.2559983,0.813960292
846,GYKGPHA,IRRIHQ_2018WS,4277805,IR14L440,4946.452657,423.2767564,0.788684109
847,GYKGPHA,IRRIHQ_2018WS,300125440,IR15T1303,3390.505846,431.1425856,0.782392962
848,GYKGPHA,IRRIHQ_2018WS,300100331,IR103795-B-B-2-1,4826.60864,422.9566623,0.789358967
849,GYKGPHA,IRRIHQ_2018WS,3521099,BRRI dhan 55,3081.646945,377.1241774,0.669416569
850,GYKGPHA,IRRIHQ_2018WS,3519926,IR12L321,3995.248095,427.5929283,0.784579197
851,GYKGPHA,IRRIHQ_2018WS,300133165,IR15T1476,4182.091587,432.1093052,0.78240877
852,GYKGPHA,IRRIHQ_2018WS,300719618,IR117824-B-50-1-2-5,5057.650161,397.1847311,0.815885634
853,GYKGPHA,IRRIHQ_2018WS,2847870,Ciherang-Sub1,2892.512433,310.8231164,0.884567109
854,GYKGPHA,IRRIHQ_2018WS,4028089,IR14L245,5271.988692,421.5057134,0.791187915
855,GYKGPHA,IRRIHQ_2018WS,4019170,SALT TOL SIN THWE LATT,1828.340309,434.5293305,0.777074396
856,GYKGPHA,IRRIHQ_2018WS,3040989,IR86385-24-3-1-B,2421.830432,374.7011666,0.834469571
857,GYKGPHA,IRRIHQ_2018WS,300293456,IR99993-B-B RGA-B RGA-B RGA-1,4725.895007,413.7230234,0.798825647
858,GYKGPHA,IRRIHQ_2018WS,2254836,SAMBHA MAHSURI-SUB1,2517.338177,370.1756631,0.837143182
859,GYKGPHA,IRRIHQ_2018WS,300437498,IR16F1181,3986.854905,434.8989104,0.778543851
860,GYKGPHA,IRRIHQ_2018WS,300100036,IR103410-B-B-2-3,3769.689099,427.1830011,0.78479917
861,GYKGPHA,IRRIHQ_2018WS,300437476,IR16F1159,4583.147706,431.0502371,0.782643807
862,GYKGPHA,IRRIHQ_2018WS,3154372,IR87707-446-B-B-B,4359.550504,350.4054751,0.857118298
863,GYKGPHA,IRRIHQ_2018WS,300718862,IR118171-B-22-3-1-4,4481.510846,421.0663363,0.791755594
864,GYKGPHA,IRRIHQ_2018WS,300159916,IR15L1504,3821.388206,329.5405453,0.871843735
865,GYKGPHA,IRRIHQ_2018WS,4689013,PR42071-14-2-2-2,3177.199404,431.790392,0.776325452
866,GYKGPHA,IRRIHQ_2018WS,4289449,IR15M1289,2342.722618,435.2161931,0.774802924
867,GYKGPHA,IRRIHQ_2018WS,4333471,IR96173-34-3-2-AJY 3-1,3038.654667,436.5954988,0.776833965
868,GYKGPHA,IRRIHQ_2018WS,707118,BRRI dhan 47,3535.078607,417.6864751,0.785509649
869,GYKGPHA,IRRIHQ_2018WS,2972293,IR11A293,4959.869932,398.3793596,0.813160448
870,GYKGPHA,IRRIHQ_2018WS,3806774,IR13N157,4723.893527,424.4268152,0.787428511
871,GYKGPHA,IRRIHQ_2018WS,300172496,IR101793-1-1-1-3-5-4,2819.047163,395.7734034,0.817828478
872,GYKGPHA,IRRIHQ_2018WS,2159583,IR64-SUB1,3275.529689,329.165226,0.870104115
873,GYKGPHA,IRRIHQ_2018WS,3945606,IR14L144,4215.699239,427.8728814,0.784057856
874,GYKGPHA,IRRIHQ_2018WS,2781606,BRRI dhan 53,3800.903638,431.0349034,0.778672533
875,GYKGPHA,IRRIHQ_2018WS,300099901,IR103390-B-B-2-3,4149.77369,432.8013486,0.779282026
876,GYKGPHA,IRRIHQ_2018WS,300100048,IR103411-B-B-3-3,3882.490997,432.7942213,0.779015459
877,GYKGPHA,IRRIHQ_2018WS,1604378,IR80411-B-49-1,4573.87299,416.0764537,0.774980978
878,GYKGPHA,IRRIHQ_2018WS,3040955,IR86384-55-2-1-B,4114.44235,404.532557,0.808365372
879,GYKGPHA,IRRIHQ_2018WS,82290,RC 18,3685.76226,413.7333712,0.799847933
880,GYKGPHA,IRRIHQ_2018WS,4392936,IR15A1479,4344.513634,418.9806694,0.790584314
881,GYKGPHA,IRRIHQ_2018WS,300134060,IR15T1473,4428.277518,429.4118006,0.78242367
882,GYKGPHA,IRRIHQ_2018WS,4536811,PIR-26>C0-2071-1-4-2-1,3412.741806,429.7286781,0.783689559
883,GYKGPHA,IRRIHQ_2018WS,300718760,IR118166-B-14-2-1-2,4101.629739,431.2367898,0.781440447
884,GYKGPHA,IRRIHQ_2018WS,4510648,PR40778-5-2-2-3-B,3740.069632,433.1687249,0.778468267
885,GYKGPHA,IRRIHQ_2018WS,300296708,IR108005-B-B RGA-B RGA-1,4660.948753,423.0374271,0.785301899
886,GYKGPHA,Myanmar_2018WS,300719756,IR117821-B-23-1-1-3,4667.951386,317.3811125,0.832438738
887,GYKGPHA,Myanmar_2018WS,300100230,IR103784-B-B-1-2,5417.176089,321.7481356,0.826484632
888,GYKGPHA,Myanmar_2018WS,4275465,IR14L362,5372.891251,324.7076227,0.822630278
889,GYKGPHA,Myanmar_2018WS,4453473,IR100688-15-AJY 2-CMU 2,4712.022326,332.6817036,0.810999777
890,GYKGPHA,Myanmar_2018WS,4028465,IR14L261,4173.593084,331.4585515,0.81521295
891,GYKGPHA,Myanmar_2018WS,3425965,IR12A329,5846.985627,319.6768736,0.82832496
892,GYKGPHA,Myanmar_2018WS,4193113,IR14F713,5034.521941,273.2487114,0.869794416
893,GYKGPHA,Myanmar_2018WS,300234317,IR103728-B-B-B-B-1,5469.634864,332.0558963,0.814457519
894,GYKGPHA,Myanmar_2018WS,3944836,IR14L101,3806.883182,317.1692831,0.832126675
895,GYKGPHA,Myanmar_2018WS,1960929,IR06A150,5613.05025,325.5312734,0.819541906
896,GYKGPHA,Myanmar_2018WS,2158291,IR79971-B-227-B-B,3919.928128,314.5365838,0.830799213
897,GYKGPHA,Myanmar_2018WS,2158489,IR79971-B-191-B-B,3691.871743,314.4435281,0.830899315
898,GYKGPHA,Myanmar_2018WS,1161410,IR74371-46-1-1,4828.722358,302.3494932,0.843831598
899,GYKGPHA,Myanmar_2018WS,300100256,IR103787-B-B-1-1,5276.951215,329.9030802,0.817333853
900,GYKGPHA,Myanmar_2018WS,4289449,IR15M1289,2809.887726,334.4422164,0.810423602
901,GYKGPHA,Myanmar_2018WS,4443835,IR15L1008,4791.877099,327.0196862,0.820473314
902,GYKGPHA,Myanmar_2018WS,4392936,IR15A1479,4646.11328,323.9480886,0.821531527
903,GYKGPHA,Myanmar_2018WS,3041160,IR86385-276-2-2-B,3673.06687,293.0202402,0.855691332
904,GYKGPHA,Myanmar_2018WS,4688859,PR44420-36-4-3,4566.981127,331.1065482,0.806252537
905,GYKGPHA,Myanmar_2018WS,400000007,Pyi Taw Yin,5384.467968,306.5731054,0.688563246
906,GYKGPHA,Myanmar_2018WS,300099877,IR103387-B-B-3-3,5324.705966,320.5326051,0.827444323
907,GYKGPHA,Myanmar_2018WS,3659123,IR13N115,5017.162656,332.6225961,0.813868486
908,GYKGPHA,Myanmar_2018WS,3592078,IR13N134,4674.93268,333.3852894,0.813049335
909,GYKGPHA,Myanmar_2018WS,3426240,IR12A229,4730.093792,329.3064895,0.817479452
910,GYKGPHA,Myanmar_2018WS,2451001,IR09N516,4020.477533,320.3128305,0.827971757
911,GYKGPHA,Myanmar_2018WS,300589957,IR108028-B-B-B-4-B-B,4946.696768,278.6748325,0.8705928
912,GYKGPHA,Myanmar_2018WS,300719317,IR118174-B-1-1-1-2,5220.901727,328.9269152,0.817959759
913,GYKGPHA,Myanmar_2018WS,3658769,IR13N102,4296.703569,325.8486911,0.822012329
914,GYKGPHA,Myanmar_2018WS,300038124,IR100120-B-B-B-B-11,5955.594097,328.0268474,0.818895198
915,GYKGPHA,Myanmar_2018WS,3041060,IR86385-98-1-1-B,4065.067671,293.3819462,0.855334842
916,GYKGPHA,Myanmar_2018WS,3806774,IR13N157,5508.108262,328.429152,0.818543634
917,GYKGPHA,Myanmar_2018WS,300718862,IR118171-B-22-3-1-4,4669.157962,325.0095533,0.823130079
918,GYKGPHA,Myanmar_2018WS,1847260,SWARNA-SUB1,4815.428082,288.8893669,0.852884292
919,GYKGPHA,Myanmar_2018WS,300045463,IR15L1419,4466.778579,332.3635211,0.814074958
920,GYKGPHA,Myanmar_2018WS,300134060,IR15T1473,5277.648686,332.3702827,0.814177843
921,GYKGPHA,Myanmar_2018WS,2876274,IR86781-3-3-1-1,4084.831799,329.4369058,0.817334855
922,GYKGPHA,Myanmar_2018WS,4193103,IR14F711,5045.066236,273.2477163,0.869795364
923,GYKGPHA,Myanmar_2018WS,1838118,NSIC 2016 RC 468,4093.925384,327.5114184,0.816552018
924,GYKGPHA,Myanmar_2018WS,4453460,IR100701-AJY 24-AJY 1-CMU 1,4191.190471,323.7119842,0.82135419
925,GYKGPHA,Myanmar_2018WS,1158937,CIHERANG,4656.240293,281.9000053,0.865249435
926,GYKGPHA,Myanmar_2018WS,2488348,IR82635-B-B-75-2,4402.870967,310.6248898,0.837902108
927,GYKGPHA,Myanmar_2018WS,4731993,IR127152-2-10,3485.962535,296.685834,0.847495268
928,GYKGPHA,Myanmar_2018WS,300296708,IR108005-B-B RGA-B RGA-1,5076.594887,327.7030919,0.816337232
929,GYKGPHA,Myanmar_2018WS,300437414,IR16F1097,5627.482115,329.2396824,0.819092966
930,GYKGPHA,Myanmar_2018WS,3945606,IR14L144,5108.653755,327.741929,0.819381877
931,GYKGPHA,Myanmar_2018WS,2652531,IR09L226,4999.144672,309.5567847,0.836192062
932,GYKGPHA,Myanmar_2018WS,4028089,IR14L245,4784.342187,326.5782515,0.821304899
933,GYKGPHA,Myanmar_2018WS,2697451,IR10N134,4695.6434,332.9454079,0.815099198
934,GYKGPHA,Myanmar_2018WS,2159583,IR64-SUB1,4280.027405,262.1615848,0.882538639
935,GYKGPHA,Myanmar_2018WS,2652472,IR83388-B-B-108-3,4852.597798,313.0673616,0.832568609
936,GYKGPHA,Myanmar_2018WS,300589926,IR108038-B-B-B-2-B-B,5015.440946,327.6972295,0.820885928
937,GYKGPHA,Myanmar_2018WS,3521099,BRRI dhan 55,4525.367417,295.4676615,0.710717829
938,GYKGPHA,Myanmar_2018WS,94801,IRRI 123,4740.088346,286.9629059,0.861700533
939,GYKGPHA,Myanmar_2018WS,1401800,IR05N341,5218.646127,326.8072515,0.820595342
940,GYKGPHA,Myanmar_2018WS,4214820,IR99054-B-B-1,4236.277119,332.6765215,0.810720164
941,GYKGPHA,Myanmar_2018WS,300224366,IR16L1478,4431.192047,329.205246,0.81769614
942,GYKGPHA,Myanmar_2018WS,300100191,IR103780-B-B-6-2,5570.116451,329.3928113,0.817591484
943,GYKGPHA,Myanmar_2018WS,3425772,IR12N165,5837.668159,329.1395799,0.817664426
944,GYKGPHA,Myanmar_2018WS,3426973,IR12N231,5408.515265,333.8671764,0.812388855
945,GYKGPHA,Myanmar_2018WS,3853388,IR91648-B-20-B-3-1,3949.845976,242.8940321,0.902056768
946,GYKGPHA,Myanmar_2018WS,300719790,IR118165-B-9-2-1-2,4941.829358,265.7912236,0.881563411
947,GYKGPHA,Myanmar_2018WS,3658875,IR13A107,4966.623782,322.5599033,0.825145157
948,GYKGPHA,Myanmar_2018WS,1201260,IR04A115,5047.633469,305.2927468,0.843515988
949,GYKGPHA,Myanmar_2018WS,300644467,IR108963:6-1-1-3,4844.862987,306.1198313,0.689483496
950,GYKGPHA,Myanmar_2018WS,300293456,IR99993-B-B RGA-B RGA-B RGA-1,4871.744365,321.6662241,0.82663813
951,GYKGPHA,Myanmar_2018WS,1253957,IR04A429,5056.219579,320.3840402,0.825530961
952,GYKGPHA,Myanmar_2018WS,300718959,IR118175-B-34-1-1-2,4425.633522,326.6884457,0.820620907
953,GYKGPHA,Myanmar_2018WS,2524949,IR09A130,5047.73551,307.3782554,0.841980277
954,GYKGPHA,Myanmar_2018WS,3040989,IR86385-24-3-1-B,4155.494244,293.1310219,0.855582195
955,GYKGPHA,Myanmar_2018WS,1873891,NSIC RC 186,5582.709391,331.7085468,0.811820041
956,GYKGPHA,Myanmar_2018WS,4027390,IR95781-15-1-1-4,5239.035605,325.5107725,0.821829853
957,GYKGPHA,Myanmar_2018WS,300099976,IR103401-B-B-3-3,4738.749588,329.6238067,0.817308112
958,GYKGPHA,Myanmar_2018WS,300100396,IR103802-B-B-2-3,4528.086531,324.6050567,0.823389182
959,GYKGPHA,Myanmar_2018WS,300100227,IR103783-B-B-6-2,5488.540921,319.4271434,0.829149819
960,GYKGPHA,Myanmar_2018WS,300099883,IR103388-B-B-2-3,4947.142609,319.9777847,0.82804117
961,GYKGPHA,Myanmar_2018WS,4395302,IR15A1410,4682.428917,307.6950772,0.833995782
962,GYKGPHA,Myanmar_2018WS,2348720,IR08A176,4661.174744,324.8654358,0.822982402
963,GYKGPHA,Myanmar_2018WS,2318925,IR82077-B-B-71-1,4625.960756,329.4963873,0.814809752
964,GYKGPHA,Myanmar_2018WS,300719024,IR118170-B-18-1-1-3,4864.537067,305.9882836,0.843113489
965,GYKGPHA,Myanmar_2018WS,300100048,IR103411-B-B-3-3,5477.683955,332.0591523,0.814553209
966,GYKGPHA,Myanmar_2018WS,2819750,NSIC 2016 RC 466,4445.369463,327.0748544,0.821438907
967,GYKGPHA,Myanmar_2018WS,3806873,IR13A515,5620.190417,328.6842924,0.818562852
968,GYKGPHA,Myanmar_2018WS,2696701,IR10N271,4763.451153,333.6800225,0.812965187
969,GYKGPHA,Myanmar_2018WS,300160564,IR15L1361,4147.375815,298.096193,0.850505775
970,GYKGPHA,Myanmar_2018WS,300099955,IR103399-B-B-2-3,5113.508234,330.6959198,0.817014884
971,GYKGPHA,Myanmar_2018WS,4275818,IR14L545,4540.703578,327.4753903,0.819705371
972,GYKGPHA,Myanmar_2018WS,3773687,IR13L337,4268.485879,323.281971,0.824378858
973,GYKGPHA,Myanmar_2018WS,400000006,Pyi Myanmar Sein,4852.65922,306.5097045,0.688692046
974,GYKGPHA,Myanmar_2018WS,3771609,IR92522-45-3-1-4,4522.177892,329.3822544,0.817395455
975,GYKGPHA,Myanmar_2018WS,1189517,IR72667-16-1-B-B-3,4903.814192,329.825569,0.816959608
976,GYKGPHA,Myanmar_2018WS,4229178,IR14A216,4126.40387,329.5903407,0.814612037
977,GYKGPHA,Myanmar_2018WS,3492858,IR12M112,5817.059726,327.2553111,0.821322909
978,GYKGPHA,Myanmar_2018WS,2487859,IR82589-B-B-84-3,4634.563488,309.2206464,0.838535103
979,GYKGPHA,Myanmar_2018WS,300134004,IR15T1469,5109.869721,331.5845585,0.815100918
980,GYKGPHA,Myanmar_2018WS,1133741,IR03A568,4298.372262,329.7263161,0.817284064
981,GYKGPHA,Myanmar_2018WS,3041036,IR86385-80-1-2-B,4171.623861,292.9654475,0.855745297
982,GYKGPHA,Myanmar_2018WS,300437331,IR16F1014,4722.270972,326.4015851,0.822194256
983,GYKGPHA,Myanmar_2018WS,300160009,IR15L1656,4621.105768,297.0833376,0.851519936
984,GYKGPHA,Myanmar_2018WS,300038744,IR99982-B-B-B-B-1,4961.352415,319.9537523,0.828239202
985,GYKGPHA,Myanmar_2018WS,4204305,IR105479:64-2,3144.126923,323.0166411,0.81973552
986,GYKGPHA,Myanmar_2018WS,4689025,PR44517-10-2-1-B,4082.901502,332.1363707,0.811334314
987,GYKGPHA,Myanmar_2018WS,2969190,IR86857-101-2-1-3,4362.14174,333.0264297,0.813414746
988,GYKGPHA,Myanmar_2018WS,4453621,IR100638-12-AJY 3-CMU 2,5169.090561,328.9060791,0.815693223
989,GYKGPHA,Myanmar_2018WS,300100422,IR103805-B-B-2-2,5389.285024,329.7261899,0.817376776
990,GYKGPHA,Myanmar_2018WS,300589929,IR108028-B-B-B-1-B-B,5013.745713,278.7059083,0.870563937
991,GYKGPHA,Myanmar_2018WS,4275035,IR14L331,5211.657575,311.2282434,0.837215837
992,GYKGPHA,Myanmar_2018WS,300071001,IR15T1133,5102.320087,335.0749123,0.808865718
993,GYKGPHA,Myanmar_2018WS,300039577,IR99047-B-B-B-B-47,5104.763649,332.2985404,0.814495905
994,GYKGPHA,Myanmar_2018WS,2642849,IR09M120,4925.004506,328.5351727,0.818333466
995,GYKGPHA,Myanmar_2018WS,3088465,IR10F559,5297.416484,329.1152765,0.818187925
996,GYKGPHA,Myanmar_2018WS,300718760,IR118166-B-14-2-1-2,4309.871641,333.1091611,0.81409085
997,GYKGPHA,Myanmar_2018WS,300100320,IR103794-B-B-1-2,5794.025618,330.6765741,0.816373257
998,GYKGPHA,Myanmar_2018WS,1604378,IR80411-B-49-1,4609.758991,321.4106111,0.808581988
999,GYKGPHA,Myanmar_2018WS,123287,TDK 1,4719.230966,317.2264449,0.830748404
1000,GYKGPHA,Myanmar_2018WS,3519926,IR12L321,4996.4478,328.7084382,0.818516249
1001,GYKGPHA,Myanmar_2018WS,300159798,IR15L1203,3976.530398,331.9915935,0.814490839
1002,GYKGPHA,Myanmar_2018WS,4452548,IR100692-AJY 5-1-AJY 1,5022.196443,327.5972801,0.817079923
1003,GYKGPHA,Myanmar_2018WS,300159905,IR15L1222,4663.38891,297.7732742,0.850829485
1004,GYKGPHA,Myanmar_2018WS,2971736,IR11N121,4962.087109,330.1153847,0.818249687
1005,GYKGPHA,Myanmar_2018WS,4453095,IR92831-22-BAY 2-1-CMU 1,4683.70244,331.4728813,0.815337759
1006,GYKGPHA,Myanmar_2018WS,2723508,IR84878-B-60-4-1,4946.14183,320.3224054,0.827786966
1007,GYKGPHA,Myanmar_2018WS,3158718,IR11N313,4925.477251,333.4116054,0.812981678
1008,GYKGPHA,Myanmar_2018WS,4029135,IR14L256,4851.842815,328.6363969,0.818547626
1009,GYKGPHA,Myanmar_2018WS,300099979,IR103404-B-B-1-3,5655.051158,332.5918854,0.814034932
1010,GYKGPHA,Myanmar_2018WS,3082649,IR11L122,4540.931502,333.2107959,0.813179603
1011,GYKGPHA,Myanmar_2018WS,707118,BRRI dhan 47,4100.944325,326.4004428,0.81327699
1012,GYKGPHA,Myanmar_2018WS,4536811,PIR-26>C0-2071-1-4-2-1,5235.239025,330.0968344,0.818046274
1013,GYKGPHA,Myanmar_2018WS,300719160,IR118172-B-2-3-1-4,4564.116919,302.0809301,0.847393471
1014,GYKGPHA,Myanmar_2018WS,4276956,IR14L395,5616.379416,329.3205815,0.817793726
1015,GYKGPHA,Myanmar_2018WS,300718433,IR117826-B-43-1-2-5,3656.465672,262.1738835,0.885659444
1016,GYKGPHA,Myanmar_2018WS,300100331,IR103795-B-B-2-1,5313.999409,326.799083,0.820732186
1017,GYKGPHA,Myanmar_2018WS,300100403,IR103803-B-B-2-1,5275.256399,326.071288,0.821362661
1018,GYKGPHA,Myanmar_2018WS,4275086,IR14L345,5141.0047,310.9139324,0.837544464
1019,GYKGPHA,Myanmar_2018WS,300350880,IR108135-B-1-AJY 1-B-1,5729.734998,330.517527,0.816251733
1020,GYKGPHA,Myanmar_2018WS,2697797,IR10N230,5627.58807,329.2731148,0.819064
1021,GYKGPHA,Myanmar_2018WS,4019170,SALT TOL SIN THWE LATT,5368.297807,333.4886834,0.812813989
1022,GYKGPHA,Myanmar_2018WS,4688573,PR37464-31-3-2-2-2-3-1-B-5-1-1,4779.684423,333.3010805,0.815901077
1023,GYKGPHA,Myanmar_2018WS,3853540,IR91648-B-117-B-1-1,3633.682031,242.7190296,0.902197851
1024,GYKGPHA,Myanmar_2018WS,300294018,IR100097-B-B RGA-B RGA-8,4780.052946,323.4115972,0.822397875
1025,GYKGPHA,Myanmar_2018WS,300100240,IR103785-B-B-1-3,4144.512279,327.4426231,0.820234242
1026,GYKGPHA,Myanmar_2018WS,4194510,IR14F703,4998.313896,273.2420722,0.869800743
1027,GYKGPHA,Myanmar_2018WS,3022947,IR11A282,6189.216406,324.7390113,0.822790331
1028,GYKGPHA,Myanmar_2018WS,300099796,IR103377-B-B-3-3,4192.98939,333.3842598,0.813041424
1029,GYKGPHA,Myanmar_2018WS,300159916,IR15L1504,4634.081551,255.212968,0.890423599
1030,GYKGPHA,Myanmar_2018WS,2433533,IR09A228,5017.988882,317.0639128,0.832774628
1031,GYKGPHA,Myanmar_2018WS,400000005,Ma Naw Thu Kha,4877.191837,306.8091139,0.688083556
1032,GYKGPHA,Myanmar_2018WS,300159488,IR15L1153,4352.900138,330.3400409,0.816331947
1033,GYKGPHA,Myanmar_2018WS,4277805,IR14L440,5319.917358,327.53072,0.819624801
1034,GYKGPHA,Myanmar_2018WS,3592657,IR13N152,5542.9601,333.2923684,0.813130063
1035,GYKGPHA,Myanmar_2018WS,300100073,IR103414-B-B-6-1,5134.530619,326.807125,0.820296312
1036,GYKGPHA,Myanmar_2018WS,300589954,IR108034-B-B-B-5-B-B,5692.576854,324.993149,0.82380194
1037,GYKGPHA,Myanmar_2018WS,82290,RC 18,5026.217625,319.8444588,0.829475783
1038,GYKGPHA,Myanmar_2018WS,300719368,IR117826-B-6-1-1-3,3845.703354,261.980429,0.885828122
1039,GYKGPHA,Myanmar_2018WS,300589964,IR108044-B-B-B-3-B-B,5268.41082,329.8873781,0.818336444
1040,GYKGPHA,Myanmar_2018WS,300099866,IR103386-B-B-3-1,5075.509217,323.074942,0.824495916
1041,GYKGPHA,Myanmar_2018WS,3272808,IR12N135,4515.963466,334.1809668,0.81203603
1042,GYKGPHA,Myanmar_2018WS,300100202,IR103782-B-B-1-1,4640.041165,326.4527186,0.821048521
1043,GYKGPHA,Myanmar_2018WS,2857055,NSIC RC 392,4233.437974,300.0245375,0.850550827
1044,GYKGPHA,Myanmar_2018WS,4194537,IR14F707,4985.516076,273.2266413,0.869815448
1045,GYKGPHA,Myanmar_2018WS,1161411,IR74371-54-1-1,4992.070768,297.3226962,0.848981274
1046,GYKGPHA,Myanmar_2018WS,1192189,IR77080-B-34-3,5189.417535,306.6260116,0.834687548
1047,GYKGPHA,Myanmar_2018WS,300350942,IR108289-B-AJY 1-2-B-1,5573.32669,331.2780878,0.816380337
1048,GYKGPHA,Myanmar_2018WS,4274214,IR14L297,4855.85182,328.7129144,0.818423401
1049,GYKGPHA,Myanmar_2018WS,300350892,IR108175-B-22-AJY 3-B-1,4228.356404,334.2671958,0.812066762
1050,GYKGPHA,Myanmar_2018WS,2847870,Ciherang-Sub1,4407.365679,246.4049297,0.896583184
